2023-08-17 16:43:49,565 - INFO: Iteration 1 completed in 15.788187265396118 seconds
2023-08-17 16:43:49,568 - INFO: Starting iteration 2
2023-08-17 16:43:54,371 - INFO: Diary Number: 240110500139
2023-08-17 16:44:01,855 - INFO: No data found. Skipping current table.
2023-08-17 16:44:01,868 - INFO: status link not found.
2023-08-17 16:44:01,868 - INFO: Iteration 2 completed in 12.299397706985474 seconds
2023-08-17 16:44:04,114 - INFO: Total time taken for all iterations: 28.087584972381592 seconds
2023-08-17 20:56:27,221 - INFO: Starting iteration 1
2023-08-17 20:56:34,760 - INFO: Diary Number: 240110500139
2023-08-17 20:56:45,902 - INFO: No data found. Skipping current table.
2023-08-17 20:56:45,902 - INFO: Iteration 1 completed in 18.680164337158203 seconds
2023-08-17 20:56:45,907 - INFO: Starting iteration 2
2023-08-17 20:56:55,763 - INFO: Diary Number: 240110500140
2023-08-17 20:57:07,490 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 20:57:07,879 - INFO: Clicked on status link.
2023-08-17 20:57:19,250 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 20:57:20,023 - INFO: Iteration 2 completed in 34.11575126647949 seconds
2023-08-17 20:57:22,231 - INFO: Total time taken for all iterations: 52.795915603637695 seconds
2023-08-17 20:59:09,873 - INFO: Starting iteration 1
2023-08-17 20:59:19,902 - INFO: Diary Number: 240110500140
2023-08-17 20:59:28,546 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 20:59:28,808 - INFO: Clicked on status link.
2023-08-17 20:59:42,399 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 20:59:43,093 - INFO: Iteration 1 completed in 33.21987819671631 seconds
2023-08-17 20:59:43,097 - INFO: Starting iteration 2
2023-08-17 20:59:53,996 - INFO: Diary Number: 240110500141
2023-08-17 21:00:03,047 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:00:03,312 - INFO: Clicked on status link.
2023-08-17 21:00:18,210 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:00:21,086 - INFO: Iteration 2 completed in 37.988916635513306 seconds
2023-08-17 21:00:23,321 - INFO: Total time taken for all iterations: 71.20879483222961 seconds
2023-08-17 21:02:29,025 - INFO: Starting iteration 1
2023-08-17 21:02:33,592 - ERROR: Script interrupted by the user.
2023-08-17 21:02:37,643 - WARNING: Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001C535AA6500>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/8b2052d89a35da596e23e5b6e776b735
2023-08-17 21:02:41,708 - WARNING: Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001C535AA7C70>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/8b2052d89a35da596e23e5b6e776b735
2023-08-17 21:02:45,790 - WARNING: Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001C535AA7B50>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/8b2052d89a35da596e23e5b6e776b735
2023-08-17 21:02:53,918 - INFO: Total time taken for all iterations: 0 seconds
2023-08-17 21:03:40,296 - INFO: Starting iteration 1
2023-08-17 21:03:58,647 - INFO: Diary Number: 240110500141
2023-08-17 21:04:26,076 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:04:26,357 - INFO: Clicked on status link.
2023-08-17 21:05:13,033 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:05:16,225 - INFO: Iteration 1 completed in 95.92890882492065 seconds
2023-08-17 21:05:16,228 - INFO: Starting iteration 2
2023-08-17 21:05:52,946 - INFO: Diary Number: 240110500142
2023-08-17 21:06:22,024 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:06:22,208 - INFO: Clicked on status link.
2023-08-17 21:06:49,396 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:06:52,386 - INFO: Iteration 2 completed in 96.15744400024414 seconds
2023-08-17 21:06:54,671 - INFO: Total time taken for all iterations: 192.0863528251648 seconds
2023-08-17 21:12:08,375 - INFO: Starting iteration 1
2023-08-17 21:12:23,648 - INFO: Diary Number: 240110500142
2023-08-17 21:12:38,069 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:12:38,314 - INFO: Clicked on status link.
2023-08-17 21:13:00,104 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:13:03,016 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:13:03,016 - INFO: Iteration 1 completed in 54.64164924621582 seconds
2023-08-17 21:13:03,028 - INFO: Starting iteration 2
2023-08-17 21:14:02,238 - INFO: Diary Number: 240110500143
2023-08-17 21:14:50,780 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:14:50,967 - INFO: Clicked on status link.
2023-08-17 21:15:06,946 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:15:07,930 - INFO: Iteration 2 completed in 124.9023642539978 seconds
2023-08-17 21:15:10,280 - INFO: Total time taken for all iterations: 179.54401350021362 seconds
2023-08-17 21:15:43,132 - INFO: Starting iteration 1
2023-08-17 21:15:51,263 - INFO: Diary Number: 240110500143
2023-08-17 21:15:57,958 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:15:58,268 - INFO: Clicked on status link.
2023-08-17 21:16:10,926 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:16:11,778 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:16:11,778 - INFO: Iteration 1 completed in 28.64605140686035 seconds
2023-08-17 21:16:11,786 - INFO: Starting iteration 2
2023-08-17 21:16:28,786 - INFO: Diary Number: 240110500144
2023-08-17 21:17:32,722 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:17:32,926 - INFO: Clicked on status link.
2023-08-17 21:18:05,073 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:18:07,707 - INFO: Iteration 2 completed in 115.92108798027039 seconds
2023-08-17 21:18:10,206 - INFO: Total time taken for all iterations: 144.56713938713074 seconds
2023-08-17 21:19:20,223 - INFO: Starting iteration 1
2023-08-17 21:19:26,850 - INFO: Diary Number: 240110500144
2023-08-17 21:19:32,092 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:19:32,388 - INFO: Clicked on status link.
2023-08-17 21:19:46,547 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:19:49,227 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:19:49,228 - INFO: Iteration 1 completed in 29.005423069000244 seconds
2023-08-17 21:19:49,230 - INFO: Starting iteration 2
2023-08-17 21:20:09,778 - INFO: Diary Number: 240110500145
2023-08-17 21:20:31,502 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:20:31,669 - INFO: Clicked on status link.
2023-08-17 21:20:46,353 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:20:47,718 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:20:47,718 - INFO: Iteration 2 completed in 58.486791372299194 seconds
2023-08-17 21:20:49,987 - INFO: Total time taken for all iterations: 87.49221444129944 seconds
2023-08-17 21:21:26,103 - INFO: Starting iteration 1
2023-08-17 21:21:35,075 - INFO: Diary Number: 240110500145
2023-08-17 21:21:41,530 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:21:41,727 - INFO: Clicked on status link.
2023-08-17 21:21:53,574 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:21:54,942 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:21:54,942 - INFO: Iteration 1 completed in 28.836188793182373 seconds
2023-08-17 21:21:54,951 - INFO: Starting iteration 2
2023-08-17 21:22:01,389 - INFO: Diary Number: 240110500146
2023-08-17 21:22:10,409 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:22:10,643 - INFO: Clicked on status link.
2023-08-17 21:22:39,285 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:22:40,415 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:22:40,417 - INFO: Iteration 2 completed in 45.466089963912964 seconds
2023-08-17 21:22:42,837 - INFO: Total time taken for all iterations: 74.30227875709534 seconds
2023-08-17 21:23:39,506 - INFO: Starting iteration 1
2023-08-17 21:23:49,386 - INFO: Diary Number: 240110500146
2023-08-17 21:23:58,492 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:23:58,706 - INFO: Clicked on status link.
2023-08-17 21:24:09,364 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:24:15,377 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:24:15,380 - INFO: Iteration 1 completed in 35.87042021751404 seconds
2023-08-17 21:24:15,383 - INFO: Starting iteration 2
2023-08-17 21:24:25,826 - INFO: Diary Number: 240110500147
2023-08-17 21:24:36,271 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:24:36,459 - INFO: Clicked on status link.
2023-08-17 21:24:50,744 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:25:01,836 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:25:01,836 - INFO: Iteration 2 completed in 46.45216083526611 seconds
2023-08-17 21:25:04,182 - INFO: Total time taken for all iterations: 82.32258105278015 seconds
2023-08-17 21:25:29,351 - INFO: Starting iteration 1
2023-08-17 21:25:37,880 - INFO: Diary Number: 240110500049
2023-08-17 21:25:44,361 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:25:44,594 - INFO: Clicked on status link.
2023-08-17 21:26:01,902 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-17 21:26:16,785 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-17 21:26:16,785 - INFO: Iteration 1 completed in 47.434332609176636 seconds
2023-08-17 21:26:16,794 - INFO: Starting iteration 2
2023-08-17 21:26:27,036 - INFO: Diary Number: 240110500050
2023-08-17 21:26:35,434 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-17 21:26:35,648 - INFO: Clicked on status link.
2023-08-17 21:27:37,694 - INFO: Iteration 2 completed in 80.90021896362305 seconds
2023-08-17 21:27:39,899 - INFO: Total time taken for all iterations: 128.33455157279968 seconds
2023-08-17 21:27:54,500 - INFO: Starting iteration 1
2023-08-17 21:27:55,109 - INFO: Iteration 1 completed in 0.6088452339172363 seconds
